F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-PreparedStatement,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Subject,F16-ParamMask,F16-HttpResponse,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-HttpRequestBase,F3-Set<String>,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-PrintStream,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Arguments,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-RemoteThreadsListener,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-JTextArea,F12-Class<?>,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Iterator<JButton>,F2-JTextComponent,F2-InputStream,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-Executors,F2-ExecutorService,F2-String,F2-HashTree,F2-MailerModel,F2-SystemSampler,F2-Long,F2-SaveService,F2-System,F2-Authorization,F2-File,F2-Throwable,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.PrintStream,F6-org.apache.jmeter.gui.action.ActionRouter,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getInstance,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-execute,F1-getSelectedFile,F1-printStackTrace,F1-valueOf,F1-setSelected,F1-setDelay,F1-getKey,F1-exit,F1-setArguments,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.InputStreamReader,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F9-label,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-yAxisLabel,F9-NA,F9-lineColor,F9-keyStore,F9-md5HexInput,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-HashTree,F4-String[],F4-Container,F4-boolean,F4-Future,F4-File[],F4-long,F4-JMeterProperty,F4-Node,F4-Object,F4-File,F4-void,F4-List,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F4-CallableStatement,F8-SSLManager,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-logger,F11-PARENT,F11-USE_GROUP_NAME,F11-pct2Label,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-sumOfSquares,F11-CLEAR,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,F74,F73,F84,F146,label
13509,org/apache/jmeter/threads,org/apache/jmeter/threads/ThreadGroup.java,4624,TRUE,14,30,288,2,16,204,3,26,0.711571675,338,181,0.535502959,0.357142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,STYLE,0.098387097,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.014326648,0.004297994,0.001432665,-1,0.049180328,0.002226744,0.360902256,0.425067656,-0.901639344,0.174193548,0.138709677,0.425067656,-0.2,-1,21,2784,1206,5439,0,0,0,0,0,0,0,167,531,27,725,0,-364,0,0.088400404,0,2615,0,2184,207,0,5006,431,0.118305218,127,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2781,14044,103,2757,open
13509,org/apache/jmeter/threads,org/apache/jmeter/threads/ThreadGroup.java,4624,TRUE,20,30,288,2,16,204,4,26,0.663212435,338,181,0.535502959,0.25,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,STYLE,0.098387097,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.014326648,0.004297994,0.001432665,-1,0.049180328,0.002226744,0.360902256,0.425067656,-0.901639344,0.174193548,0.138709677,0.425067656,-0.2,-1,21,2784,1206,5439,0,0,0,0,0,0,0,167,531,27,725,0,-364,0,0.088400404,0,2615,0,2184,207,0,5006,431,0.118305218,127,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2781,14044,103,2757,open
7480,org/apache/jmeter/threads/gui,org/apache/jmeter/threads/gui/AbstractThreadGroupGui.java,2106,TRUE,4,12,303,1,8,33,1,4,0.951086957,133,19,0.142857143,0.75,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,STYLE,0.133870968,BC_UNCONFIRMED_CAST,20,3,1,0.004297994,0.001432665,0.001432665,-1,0.168674699,0.006677312,0.360902256,0.425067656,-0.638554217,0.174193548,0.138709677,0.425067656,-1,-1,5,4825,2106,7480,0,0,0,0,0,0,0,3,1,0,4,0,2,0,0.004389839,0,425,0,119,1,0,545,306,0.032118973,126,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2780,14044,126,2780,open
7032,org/apache/jmeter/threads/gui,org/apache/jmeter/threads/gui/PostThreadGroupGui.java,1810,TRUE,0,3,303,1,4,33,1,4,0.666666667,20,17,0.85,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,STYLE,0.19516129,RI_REDUNDANT_INTERFACES,20,3,0,0.004297994,0.001432665,0,0,0.776859504,0.008254705,0.360902256,0.425067656,0.553719008,0.174193548,0.138709677,0.425067656,-1,-1,1,4377,1810,7032,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0.049180328,0,425,0,119,1,0,545,306,0.032118973,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5436,14044,126,2780,open
7032,org/apache/jmeter/threads/gui,org/apache/jmeter/threads/gui/SetupThreadGroupGui.java,1810,TRUE,0,3,303,1,4,33,1,4,0.666666667,20,17,0.85,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,STYLE,0.19516129,RI_REDUNDANT_INTERFACES,20,3,0,0.004297994,0.001432665,0,0,0.776859504,0.008254705,0.360902256,0.425067656,0.553719008,0.174193548,0.138709677,0.425067656,-1,-1,1,4377,1810,7032,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0.039473684,0,425,0,119,1,0,545,306,0.032118973,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5436,14044,126,2780,open
7726,org/apache/jmeter/timers,org/apache/jmeter/timers/BSFTimer.java,2218,TRUE,0,1,183,1,8,67,1,20,0.509090909,32,18,0.5625,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,STYLE,0.19516129,RI_REDUNDANT_INTERFACES,20,3,0,0.012893983,0.001432665,0,0,0.776859504,0.008254705,0.360902256,0.425067656,0.553719008,0.174193548,0.138709677,0.425067656,0.333333333,1,7,5071,2218,7726,0,0,0,0,0,0,0,12,2,0,14,0,10,0,0.129096775,0,1404,0,668,146,0,2218,736,0.068709327,193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2847,14044,127,2781,open
10833,org/apache/jmeter/timers,org/apache/jmeter/timers/BeanShellTimer.java,3549,TRUE,0,2,183,1,6,67,1,20,0.430769231,37,21,0.567567568,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,STYLE,0.19516129,RI_REDUNDANT_INTERFACES,20,3,0,0.012893983,0.001432665,0,0,0.776859504,0.008254705,0.360902256,0.425067656,0.553719008,0.174193548,0.138709677,0.425067656,0.333333333,1,17,8178,3549,10833,0,0,0,0,0,0,0,83,13,10,106,0,70,0,0.046945752,0,1404,0,668,146,0,2218,736,0.068709327,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4850,14044,127,2781,open
8468,org/apache/jmeter/timers,org/apache/jmeter/timers/ConstantTimer.java,2703,TRUE,0,8,183,1,4,67,1,20,0.348214286,36,60,1.666666667,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,STYLE,0.19516129,RI_REDUNDANT_INTERFACES,20,3,0,0.012893983,0.001432665,0,0,0.776859504,0.008254705,0.360902256,0.425067656,0.553719008,0.174193548,0.138709677,0.425067656,0.333333333,-1,32,11106,4859,13761,0,0,0,0,0,0,0,169,112,5,286,0,57,0,0.03373333,0,1404,0,668,146,0,2218,736,0.068709327,664,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,3318,14044,127,2781,open
8468,org/apache/jmeter/timers,org/apache/jmeter/timers/GaussianRandomTimer.java,2703,TRUE,0,2,183,1,3,67,1,20,0.720930233,14,23,1.642857143,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,STYLE,0.19516129,RI_REDUNDANT_INTERFACES,20,3,0,0.012893983,0.001432665,0,0,0.776859504,0.008254705,0.360902256,0.425067656,0.553719008,0.174193548,0.138709677,0.425067656,0.333333333,-1,13,11106,4859,13761,0,0,0,0,0,0,0,52,58,3,113,0,-6,0,0.047901951,0,1404,0,668,146,0,2218,736,0.068709327,185,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,2839,14044,127,2781,open
7725,org/apache/jmeter/timers,org/apache/jmeter/timers/JSR223Timer.java,2218,TRUE,0,1,183,1,7,67,1,20,0.58490566,28,18,0.642857143,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,STYLE,0.19516129,RI_REDUNDANT_INTERFACES,20,3,0,0.012893983,0.001432665,0,0,0.776859504,0.008254705,0.360902256,0.425067656,0.553719008,0.174193548,0.138709677,0.425067656,0.333333333,1,9,5070,2218,7725,0,0,0,0,0,0,0,10,5,0,15,0,5,0,0.075154345,0,1404,0,668,146,0,2218,736,0.068709327,193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2847,14044,127,2781,open
4601,org/apache/jmeter/timers,org/apache/jmeter/timers/PoissonRandomTimer.java,988,TRUE,0,6,183,1,10,67,1,20,0.079487179,324,56,0.172839506,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,STYLE,0.19516129,RI_REDUNDANT_INTERFACES,20,3,0,0.012893983,0.001432665,0,0,0.776859504,0.008254705,0.360902256,0.425067656,0.553719008,0.174193548,0.138709677,0.425067656,0.333333333,1,1,3426,1430,6081,0,0,0,0,0,0,0,56,0,7,63,0,56,0,0.074204947,0,1404,0,668,146,0,2218,736,0.068709327,1947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4601,14044,127,2781,open
7861,org/apache/jmeter/timers,org/apache/jmeter/timers/RandomTimer.java,2299,TRUE,0,5,183,1,4,67,1,20,0.575342466,26,37,1.423076923,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,STYLE,0.19516129,RI_REDUNDANT_INTERFACES,20,3,0,0.012893983,0.001432665,0,0,0.776859504,0.008254705,0.360902256,0.425067656,0.553719008,0.174193548,0.138709677,0.425067656,0.333333333,1,15,11106,4859,13761,0,0,0,0,0,0,0,70,64,4,138,0,6,0,0.028098586,0,1404,0,668,146,0,2218,736,0.068709327,185,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,2839,14044,127,2781,open
7861,org/apache/jmeter/timers,org/apache/jmeter/timers/SyncTimer.java,2299,TRUE,0,14,183,2,6,67,1,20,0.147482014,133,113,0.84962406,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,STYLE,0.19516129,RI_REDUNDANT_INTERFACES,20,3,0,0.012893983,0.001432665,0,0,0.776859504,0.008254705,0.360902256,0.425067656,0.553719008,0.174193548,0.138709677,0.425067656,0.333333333,1,37,9156,3881,11811,0,0,0,0,0,0,0,323,111,13,447,0,212,0,0.141173996,0,1404,0,668,146,0,2218,736,0.068709327,193,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2847,14044,127,2781,open
7861,org/apache/jmeter/timers,org/apache/jmeter/timers/UniformRandomTimer.java,2299,TRUE,0,2,183,1,3,67,1,20,0.704545455,14,23,1.642857143,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,STYLE,0.19516129,RI_REDUNDANT_INTERFACES,20,3,0,0.012893983,0.001432665,0,0,0.776859504,0.008254705,0.360902256,0.425067656,0.553719008,0.174193548,0.138709677,0.425067656,0.333333333,-1,13,11106,4859,13761,0,0,0,0,0,0,0,48,56,3,107,0,-8,0,0.021072745,0,1404,0,668,146,0,2218,736,0.068709327,185,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,2839,14044,127,2781,open
